1   1 2 4 
verdict   1 2 3 5 
accord   1 2 3 4 5 
utmost   1 2 3 4 5 
heir   1 2 3 5 
settl   1 2 3 4 5 
continu   1 2 3 4 5 
sadli   1 2 3 5 
prosaic   1 2 3 
final   1 2 3 4 5 
romant   1 2 3 4 
whisper   1 2 3 4 5 
tenant   1 2 3 4 5 
understood   1 2 3 5 
kin   1 2 3 4 
aliv   1 2 3 5 
younger   1 2 3 4 5 
america   1 2 3 4 5 
inquiri   1 2 3 4 5 
institut   1 2 3 5 
view   1 2 3 4 5 
inform   1 2 3 4 5 
refold   1 2 3 
replac   1 2 3 4 5 
thank   1 2 3 4 5 
featur   1 2 3 4 5 
comment   1 2 3 4 5 
exceedingli   1 2 3 4 5 
preoccupi   1 2 3 5 
vatican   1 2 3 
cameo   1 2 3 
anxieti   1 2 3 4 5 
oblig   1 2 3 4 5 
pope   1 2 3 
lost   1 2 3 4 5 
touch   1 2 3 4 5 
english   1 2 3 4 5 
articl   1 2 3 4 5 
contain   1 2 3 4 5 
doe   1 2 3 4 5 
privat   1 2 3 4 5 
assum   1 2 3 4 5 
impass   1 2 3 5 
judici   1 2 3 
begun   1 2 3 4 5 
strong   1 2 3 4 5 
emot   1 2 3 4 5 
confid   1 2 3 4 5 
anyon   1 2 3 4 5 
motiv   1 2 3 4 5 
withhold   1 2 3 4 
shrink   1 2 3 5 
indor   1 2 
popular   1 2 3 4 5 
remain   1 2 3 4 5 
unten   1 2 3 
increa   1 2 
grim   1 2 3 4 5 
result   1 2 3 4 5 
spar   1 2 
inhabit   1 2 3 4 5 
live   1 2 3 4 5 
thrown   1 2 3 4 5 
saw   1 2 3 4 5 
frankland   1 2 3 
lafter   1 2 3 
naturalist   1 2 3 
educ   1 2 3 5 
retir   1 2 3 4 5 
commun   1 2 3 4 5 
kept   1 2 3 4 5 
africa   1 2 3 5 
charm   1 2 3 5 
spent   1 2 3 4 5 
discuss   1 2 3 4 5 
anatomi   1 2 3 4 5 
bushman   1 2 3 
hottentot   1 2 3 
increasingli   1 2 3 
plain   1 2 3 4 5 
strain   1 2 3 4 5 
break   1 2 3 4 5 
heartso   1 2 3 
ground   1 2 3 4 5 
induc   1 2 3 4 5 
honestli   1 2 3 5 
convinc   1 2 3 4 5 
dread   1 2 3 4 5 
overhung   1 2 3 
ancestor   1 2 3 5 
encourag   1 2 3 4 5 
idea   1 2 3 4 5 
ghastli   1 2 3 4 5 
constantli   1 2 3 
haunt   1 2 3 4 5 
journey   1 2 3 4 5 
creatur   1 2 3 4 5 
bay   1 2 3 5 
question   1 2 3 4 5 
vibrat   1 2 3 5 
drive   1 2 3 4 5 
week   1 2 3 4 5 
fatal   1 2 3 4 5 
event   1 2 3 4 5 
descend   1 2 3 4 5 
gig   1 2 3 
horror   1 2 3 4 5 
whisk   1 2 3 5 
round   1 2 3 4 5 
catch   1 2 3 4 5 
glimp   1 2 
calf   1 2 3 
compel   1 2 3 4 5 
spot   1 2 3 4 5 
anim   1 2 3 4 5 
howev   1 2 3 4 5 
incid   1 2 3 4 5 
worst   1 2 3 4 5 
impress   1 2 3 4 5 
stay   1 2 3 4 5 
episod   1 2 3 4 5 
tragedi   1 2 3 4 5 
trivial   1 2 3 5 
justif   1 2 3 
advic   1 2 3 4 5 
wa   1 2 3 4 5 
constant   1 2 3 4 5 
chimer   1 2 3 4 
distract   1 2 3 5 
send   1 2 3 4 5 
new   1 2 3 4 5 
mutual   1 2 3 
concern   1 2 3 4 5 
instant   1 2 3 4 5 
catastroph   1 2 3 5 
discoveri   1 2 3 4 5 
sent   1 2 3 4 5 
perkin   1 2 3 5 
horseback   1 2 3 4 
footstep   1 2 3 4 5 
print   1 2 3 4 5 
soft   1 2 3 4 5 
gravel   1 2 3 4 5 
arriv   1 2 3 4 5 
face   1 2 3 4 5 
arm   1 2 3 4 5 
dug   1 2 3 
convul   1 2 
sworn   1 2 3 5 
ident   1 2 3 4 5 
physic   1 2 3 5 
injuri   1 2 3 5 
kind   1 2 3 4 5 
fal   1 2 
ani   1 2 3 4 5 
didsom   1 2 3 
woman   1 2 3 4 5 
sank   1 2 3 4 5 
answer   1 2 3 4 5 
gigant   1 2 3 4 
iii   1 2 3 4 
shudder   1 2 3 5 
thrill   1 2 3 4 
deepli   1 2 3 4 5 
told   1 2 3 4 5 
hard   1 2 3 4 5 
dri   1 2 3 4 5 
glitter   1 2 3 4 5 
shot   1 2 3 4 5 
keenli   1 2 3 4 
noth   1 2 3 4 5 
yard   1 2 3 4 5 
sheepdog   1 2 3 
doubt   1 2 3 4 5 
enorm   1 2 3 4 
approach   1 2 3 4 5 
damp   1 2 3 5 
raw   1 2 3 5 
actual   1 2 3 4 5 
rain   1 2 3 4 5 
hedg   1 2 3 4 5 
feet   1 2 3 4 5 
impenetr   1 2 3 
strip   1 2 3 4 5 
grass   1 2 3 4 
penetr   1 2 3 4 5 
wicketg   1 2 3 
exit   1 2 3 5 
summerh   1 2 
mortimerand   1 2 3 
importantth   1 2 3 
path   1 2 3 4 5 
edg   1 2 3 4 5 
anoth   1 2 3 4 5 
padlock   1 2 3 
got   1 2 3 4 5 
heaven   1 2 3 4 5 
confu   1 2 
ash   1 2 3 4 5 
twice   1 2 3 4 5 
drop   1 2 3 4 5 
colleagu   1 2 3 4 5 
patch   1 2 3 4 5 
discern   1 2 3 
struck   1 2 3 4 5 
impati   1 2 3 4 5 
gestur   1 2 3 4 5 
immen   1 2 
page   1 2 3 4 5 
ere   1 2 3 5 
smudg   1 2 3 
defac   1 2 3 
clog   1 2 3 
peasant   1 2 3 
oh   1 2 3 4 5 
disclo   1 2 
besid   1 2 3 4 5 
realm   1 2 3 
experienc   1 2 3 5 
detect   1 2 3 4 5 
helpless   1 2 3 5 
supernatur   1 2 3 
ear   1 2 3 4 5 
reconcil   1 2 3 4 
demon   1 2 3 4 5 
agr   1 2 
huge   1 2 3 5 
spectral   1 2 3 
crossexamin   1 2 3 4 5 
hardhead   1 2 3 
countryman   1 2 3 
farrier   1 2 3 
farmer   1 2 3 4 5 
apparit   1 2 3 4 
exactli   1 2 3 4 5 
hellhound   1 2 3 
assur   1 2 3 4 5 
reign   1 2 3 4 5 
district   1 2 3 4 5 
hardi   1 2 3 
train   1 2 3 4 5 
shrug   1 2 3 5 
hitherto   1 2 3 
confin   1 2 3 5 
investig   1 2 3 4 5 
modest   1 2 3 
combat   1 2 3 
perhap   1 2 3 4 5 
ambiti   1 2 3 4 
task   1 2 3 4 5 
materi   1 2 3 5 
tug   1 2 3 5 
diabol   1 2 3 5 
supernaturalist   1 2 3 
breath   1 2 3 4 5 
useless   1 2 3 4 5 
advi   1 2 
waterloo   1 2 3 4 5 
stationdr   1 2 3 
watchin   1 2 3 
quarter   1 2 3 4 5 
gentleman   1 2 3 4 5 
canada   1 2 3 
executor   1 2 3 
claimant   1 2 3 
kinsman   1 2 3 
youngest   1 2 3 4 
elder   1 2 3 4 
lad   1 2 3 4 5 
sheep   1 2 3 4 
imag   1 2 3 5 
pictur   1 2 3 5 
hot   1 2 3 4 5 
fled   1 2 3 
central   1 2 3 4 5 
1876   1 2 3 
fever   1 2 3 4 5 
station   1 2 3 4 5 
wire   1 2 3 5 
southampton   1 2 3 5 
feel   1 2 3 4 5 
spoken   1 2 3 4 5 
warn   1 2 3 4 5 
race   1 2 3 4 5 
deadli   1 2 3 4 5 
prosper   1 2 3 4 
bleak   1 2 3 4 
depend   1 2 3 4 5 
crash   1 2 3 4 5 
lest   1 2 3 4 5 
sway   1 2 3 5 
agenc   1 2 3 4 5 
unsaf   1 2 3 
abod   1 2 3 5 
baskervillethat   1 2 3 
theori   1 2 3 4 5 
correct   1 2 3 4 5 
vestri   1 2 3 
inconceiv   1 2 3 4 
flippantli   1 2 3 
safe   1 2 3 4 5 
recommend   1 2 3 4 5 
cab   1 2 3 4 5 
scratch   1 2 3 4 5 
tomorrow   1 2 3 4 5 
help   1 2 3 4 5 
plan   1 2 3 4 5 
scribbl   1 2 3 5 
appoint   1 2 3 5 
shirtcuff   1 2 3 
hurri   1 2 3 4 5 
stop   1 2 3 4 5 
quiet   1 2 3 4 5 
inward   1 2 3 5 
satisfact   1 2 3 4 5 
congeni   1 2 3 
action   1 2 3 4 5 
splendid   1 2 3 4 5 
uniqu   1 2 3 5 
bradley   1 2 3 
pound   1 2 3 4 5 
strongest   1 2 3 5 
shag   1 2 3 5 
conveni   1 2 3 4 
submit   1 2 3 5 
seclu   1 2 
solitud   1 2 3 5 
inten   1 2 
mental   1 2 3 4 5 
concentr   1 2 3 4 5 
weigh   1 2 3 4 
particl   1 2 3 
balanc   1 2 3 4 5 
essenti   1 2 3 4 5 
immateri   1 2 3 5 
club   1 2 3 5 
baker   1 2 3 4 5 
street   1 2 3 4 5 
sittingroom   1 2 3 4 5 
lamp   1 2 3 4 5 
blur   1 2 3 5 
acrid   1 2 3 5 
fume   1 2 3 4 
coar   1 2 
cough   1 2 3 5 
haze   1 2 3 4 
vagu   1 2 3 4 5 
vision   1 2 3 5 
dressinggown   1 2 3 5 
coil   1 2 3 
armchair   1 2 3 4 5 
clay   1 2 3 4 5 
pipe   1 2 3 4 5 
lip   1 2 3 4 5 
sever   1 2 3 5 
roll   1 2 3 4 5 
caught   1 2 3 4 5 
poison   1 2 3 4 5 
atmosph   1 2 
pretti   1 2 3 4 5 
intol   1 2 
bewild   1 2 3 4 5 
delight   1 2 3 4 5 
exerci   1 2 
expen   1 2 
showeri   1 2 3 
miri   1 2 3 
immacul   1 2 3 4 
gloss   1 2 3 
hat   1 2 3 4 5 
boot   1 2 3 4 5 
fixtur   1 2 3 
contrari   1 2 3 4 5 
spirit   1 2 3 4 5 
regret   1 2 3 4 5 
consum   1 2 3 5 
absenc   1 2 3 4 5 
pot   1 2 3 5 
coff   1 2 
stamford   1 2 3 4 
ordnanc   1 2 3 
map   1 2 3 4 
portion   1 2 3 4 
hover   1 2 3 
flatter   1 2 3 4 5 
scale   1 2 3 5 
veri   1 2 3 4 5 
unrol   1 2 3 
section   1 2 3 5 
fanci   1 2 3 4 5 
clump   1 2 3 4 
build   1 2 3 4 5 
hamlet   1 2 3 5 
headquart   1 2 3 
radiu   1 2 3 
scatter   1 2 3 4 5 
dwell   1 2 3 4 5 
naturaliststapleton   1 2 3 
farmhou   1 2 
foulmir   1 2 3 
fourteen   1 2 3 
prison   1 2 3 4 5 
princetown   1 2 3 
extend   1 2 3 5 
desol   1 2 3 4 
lifeless   1 2 3 4 
stage   1 2 3 5 
worthi   1 2 3 5 
inclin   1 2 3 4 5 
agent   1 2 3 4 5 
flesh   1 2 3 4 5 
blood   1 2 3 4 5 
outset   1 2 3 
surmi   1 2 
forc   1 2 3 4 5 
outsid   1 2 3 4 5 
ordinari   1 2 3 4 5 
law   1 2 3 4 5 
hypoth   1 2 
fall   1 2 3 4 5 
shut   1 2 3 5 
box   1 2 3 4 5 
logic   1 2 3 4 5 
outcom   1 2 3 
distinct   1 2 3 4 5 
tipto   1 2 3 5 
repeat   1 2 3 4 5 
fool   1 2 3 4 5 
watsonrun   1 2 3 
desper   1 2 3 4 5 
burst   1 2 3 4 5 
instead   1 2 3 4 5 
true   1 2 3 4 5 
someon   1 2 3 4 5 
infirm   1 2 3 
stroll   1 2 3 4 5 
inclement   1 2 3 
credit   1 2 3 4 5 
deduc   1 2 3 4 5 
unlik   1 2 3 5 
departur   1 2 3 4 5 
coher   1 2 3 
violin   1 2 3 4 5 
postpon   1 2 3 
busi   1 2 3 4 5 
advantag   1 2 3 4 5 
iv   1 2 3 4 
breakfastt   1 2 3 
promi   1 2 
interview   1 2 3 4 5 
client   1 2 3 4 5 
punctual   1 2 3 
clock   1 2 3 5 
baronet   1 2 3 5 
alert   1 2 3 4 5 
darkey   1 2 3 4 5 
sturdili   1 2 3 
built   1 2 3 4 5 
eyebrow   1 2 3 4 5 
pugnaci   1 2 3 
wore   1 2 3 4 5 
ruddytint   1 2 3 
tweed   1 2 3 5 
suit   1 2 3 4 5 
weatherbeaten   1 2 3 4 
steadi   1 2 3 4 5 
bear   1 2 3 4 5 
propo   1 2 
puzzl   1 2 3 4 5 
ive   1 2 3 4 5 
want   1 2 3 4 5 
pray   1 2 3 4 5 
joke   1 2 3 5 
letter   1 2 3 4 5 
envelop   1 2 3 4 5 
bent   1 2 3 5 
qualiti   1 2 3 5 
grayish   1 2 3 
northumberland   1 2 3 4 5 
hotel   1 2 3 4 5 
rough   1 2 3 4 5 
postmark   1 2 3 5 
post   1 2 3 4 5 
prece   1 2 
met   1 2 3 4 5 
intend   1 2 3 4 5 
hum   1 2 3 4 
movement   1 2 3 4 5 
halfsheet   1 2 3 
foolscap   1 2 3 5 
spread   1 2 3 5 
flat   1 2 3 4 5 
singl   1 2 3 4 5 
sentenc   1 2 3 5 
form   1 2 3 4 5 
expedi   1 2 3 
valu   1 2 3 4 5 
ink   1 2 3 4 
thunder   1 2 3 4 5 
allow   1 2 3 4 5 
rate   1 2 3 5 
sharpli   1 2 3 4 5 
gentlemen   1 2 3 4 5 
shall   1 2 3 4 5 
share   1 2 3 4 5 
knowledg   1 2 3 4 5 
yesterday   1 2 3 4 5 
troubl   1 2 3 4 5 
itth   1 2 3 
insid   1 2 3 4 5 
plea   1 2 
capit   1 2 3 4 5 
free   1 2 3 4 5 
trade   1 2 3 4 5 
permit   1 2 3 4 5 
cajol   1 2 3 
special   1 2 3 4 5 
industri   1 2 3 4 
protect   1 2 3 4 5 
tariff   1 2 3 
legisl   1 2 3 
diminish   1 2 3 4 
lower   1 2 3 4 5 
condit   1 2 3 4 5 
island   1 2 3 5 
glee   1 2 3 
rub   1 2 3 4 5 
sentiment   1 2 3 5 
weve   1 2 3 4 5 
bit   1 2 3 4 5 
particularli   1 2 3 5 
grasp   1 2 3 4 5 
signif   1 2 
isnt   1 2 3 4 5 
smart   1 2 3 4 5 
cut   1 2 3 4 5 
nowso   1 2 3 
exc   1 2 
amaz   1 2 3 4 5 
add   1 2 3 4 5 
negro   1 2 3 5 
esquimau   1 2 3 
hobbi   1 2 3 5 
differ   1 2 3 4 5 
crest   1 2 3 5 
angl   1 2 3 5 
maxillari   1 2 3 
curv   1 2 3 5 
equal   1 2 3 4 5 
bourgeoi   1 2 3 
type   1 2 3 4 5 
halfpenni   1 2 3 
branch   1 2 3 4 5 
leed   1 2 3 
mercuri   1 2 3 
western   1 2 3 4 5 
news   1 2 3 4 5 
leader   1 2 3 4 5 
el   1 2 
issu   1 2 3 5 
messag   1 2 3 4 5 
scissor   1 2 3 
nailscissor   1 2 3 
shortblad   1 2 3 
cutter   1 2 3 5 
snip   1 2 3 
gum   1 2 3 
pain   1 2 3 4 5 
clue   1 2 3 4 5 
seldom   1 2 3 4 5 
highli   1 2 3 5 
therefor   1 2 3 4 5 
compo   1 2 
pose   1 2 3 5 
uneduc   1 2 3 
effort   1 2 3 4 5 
conceal   1 2 3 4 5 
write   1 2 3 4 5 
accur   1 2 3 4 5 
higher   1 2 3 4 5 
proper   1 2 3 4 
careless   1 2 3 4 5 
agit   1 2 3 4 5 
interruptionand   1 2 3 
region   1 2 3 4 5 
guesswork   1 2 3 
choo   1 2 
pen   1 2 3 5 
writer   1 2 3 4 5 
splutter   1 2 3 5 
bottl   1 2 3 4 5 
inkbottl   1 2 3 
combin   1 2 3 4 5 
rare   1 2 3 4 5 
wastepap   1 2 3 
basket   1 2 3 5 
mutil   1 2 3 5 
straight   1 2 3 4 5 
halloa   1 2 3 
throw   1 2 3 4 5 
blank   1 2 3 4 5 
watermark   1 2 3 
drawn   1 2 3 4 5 
happen   1 2 3 4 5 
watch   1 2 3 4 5 
dime   1 2 3 
novel   1 2 3 4 5 
worth   1 2 3 4 5 
routin   1 2 3 5 
british   1 2 3 4 5 
mislaid   1 2 3 
trifl   1 2 3 4 5 
foolish   1 2 3 5 
chap   1 2 3 4 5 
clean   1 2 3 4 5 
bought   1 2 3 5 
strand   1 2 3 4 5 
tan   1 2 3 4 5 
varnish   1 2 3 5 
shop   1 2 3 4 5 
dress   1 2 3 4 5 
brown   1 2 3 4 5 
bootsgav   1 2 3 
dollar   1 2 3 4 5 
themand   1 2 3 5 
stolen   1 2 3 
singularli   1 2 3 4 
steal   1 2 3 5 
deci   1 2 
request   1 2 3 4 5 
thu   1 2 3 4 5 
listen   1 2 3 4 5 
deepest   1 2 3 5 
inherit   1 2 3 
vengeanc   1 2 3 4 
nurseri   1 2 3 5 
pet   1 2 3 4 5 
uncl   1 2 3 5 
deathwel   1 2 3 
boil   1 2 3 
policeman   1 2 3 4 5 
clergyman   1 2 3 5 
fit   1 2 3 4 5 
illdispo   1 2 
danger   1 2 3 4 5 
scare   1 2 3 4 5 
indebt   1 2 3 
introduc   1 2 3 4 5 
fiend   1 2 3 5 
human   1 2 3 4 5 
whichev   1 2 3 4 
earth   1 2 3 4 5 
prevent   1 2 3 4 5 
brow   1 2 3 4 5 
knit   1 2 3 4 5 
flush   1 2 3 4 5 
duski   1 2 3 
red   1 2 3 4 5 
fieri   1 2 3 5 
temper   1 2 3 4 5 
extinct   1 2 3 
repr   1 2 
meanwhil   1 2 3 5 
big   1 2 3 4 5 
halfpast   1 2 3 4 5 
lunch   1 2 3 4 5 
strike   1 2 3 4 5 
id   1 2 3 4 5 
prefer   1 2 3 4 5 
flurri   1 2 3 
join   1 2 3 4 5 
au   1 2 3 
revoir   1 2 3 
goodmorn   1 2 3 5 
bang   1 2 3 5 
languid   1 2 3 5 
dreamer   1 2 3 5 
quick   1 2 3 4 5 
ahead   1 2 3 4 5 
oxford   1 2 3 
satisfi   1 2 3 4 5 
toler   1 2 3 5 
quicken   1 2 3 
decrea   1 2 
divid   1 2 3 4 5 
half   1 2 3 4 5 
regent   1 2 3 5 
onc   1 2 3 4 5 
eager   1 2 3 4 5 
hansom   1 2 3 4 5 
awar   1 2 3 4 5 
bushi   1 2 3 
beard   1 2 3 4 5 
pierc   1 2 3 4 
instantli   1 2 3 4 5 
trapdoor   1 2 3 5 
flew   1 2 3 4 
driver   1 2 3 4 
madli   1 2 3 5 
eagerli   1 2 3 4 5 
dash   1 2 3 4 5 
amid   1 2 3 5 
stream   1 2 3 4 5 
traffic   1 2 3 
bitterli   1 2 3 4 5 
pant   1 2 3 4 5 
vexat   1 2 3 
tide   1 2 3 4 5 
vehicl   1 2 3 
luck   1 2 3 4 5 
manag   1 2 3 4 5 
honest   1 2 3 4 5 
spi   1 2 3 5 
shadow   1 2 3 4 5 
quickli   1 2 3 4 5 
chosen   1 2 3 4 5 
argu   1 2 3 4 5 
loiter   1 2 3 
clever   1 2 3 4 5 
malevol   1 2 3 4 5 
consciou   1 2 3 4 5 
design   1 2 3 4 5 
invi   1 2 
wili   1 2 3 
notic   1 2 3 4 5 
addit   1 2 3 4 5 
readi   1 2 3 4 5 
disadvantag   1 2 3 5 
cabman   1 2 3 4 5 
piti   1 2 3 4 5 
clumsi   1 2 3 4 
neglect   1 2 3 4 5 
2704   1 2 3 
fail   1 2 3 4 5 
leisur   1 2 3 5 
hire   1 2 3 5 
driven   1 2 3 4 5 
game   1 2 3 4 5 
indiscreet   1 2 3 5 
energi   1 2 3 4 5 
oppon   1 2 3 4 5 
betray   1 2 3 4 
saunter   1 2 3 
conver   1 2 
depart   1 2 3 4 5 
card   1 2 3 4 5 
swear   1 2 3 4 5 
ifrom   1 2 3 
gather   1 2 3 4 5 
delic   1 2 3 4 5 
messeng   1 2 3 5 
warmli   1 2 3 4 
greet   1 2 3 4 5 
ah   1 2 3 4 5 
wilson   1 2 3 
exagg   1 2 
recollect   1 2 3 4 5 
boy   1 2 3 4 5 
cartwright   1 2 3 
upthank   1 2 3 
fivepound   1 2 3 
obey   1 2 3 4 5 
summon   1 2 3 4 5 
twentythr   1 2 
immedi   1 2 3 4 5 
neighbourhood   1 2 3 5 
begin   1 2 3 4 5 
porter   1 2 3 4 
shill   1 2 3 4 
telegram   1 2 3 4 5 
miscarri   1 2 3 
hole   1 2 3 4 5 
copi   1 2 3 5 
wast   1 2 3 5 
burn   1 2 3 4 5 
heap   1 2 3 4 5 
odd   1 2 3 4 5 
bond   1 2 3 5 
galleri   1 2 3 5 
v   1 2 3 4 5 
degr   1 2 
detach   1 2 3 4 5 
involv   1 2 3 4 5 
absorb   1 2 3 4 5 
belgian   1 2 3 
art   1 2 3 4 5 
crudest   1 2 3 
clerk   1 2 3 
regist   1 2 3 4 5 
book   1 2 3 4 5 
ad   1 2 3 4 5 
theophilu   1 2 3 
johnson   1 2 3 5 
newcastl   1 2 3 
oldmor   1 2 3 
lodg   1 2 3 4 5 
alton   1 2 3 
grayhead   1 2 3 
limp   1 2 3 4 
coalown   1 2 3 
older   1 2 3 5 
mistaken   1 2 3 4 5 
excu   1 2 
curio   1 2 
invalid   1 2 3 5 
ladi   1 2 3 5 
mayor   1 2 3 5 
gloucest   1 2 3 
claim   1 2 3 4 5 
acquaint   1 2 3 4 5 
establish   1 2 3 4 5 
low   1 2 3 4 5 
anxiou   1 2 3 4 5 
suggestshalloa   1 2 3 
anger   1 2 3 5 
dusti   1 2 3 4 
furiou   1 2 3 4 5 
articul   1 2 3 
broader   1 2 3 4 
dialect   1 2 3 
sucker   1 2 3 5 
theyll   1 2 3 5 
theyv   1 2 3 
monkey   1 2 3 5 
best   1 2 3 4 5 
worldth   1 2 3 
patent   1 2 3 4 
leather   1 2 3 4 5 
wear   1 2 3 4 5 
sneak   1 2 3 
german   1 2 3 4 5 
waiter   1 2 3 
scene   1 2 3 4 5 
sundown   1 2 3 
siri   1 2 3 
patienc   1 2 3 4 5 
den   1 2 3 
thiev   1 2 3 5 
youll   1 2 3 4 5 
maddest   1 2 3 
queerest   1 2 3 5 
complex   1 2 3 4 5 
conjunct   1 2 3 
handl   1 2 3 4 5 
sooner   1 2 3 4 5 
pleasant   1 2 3 4 5 
luncheon   1 2 3 4 
repair   1 2 3 4 
ampl   1 2 3 4 5 
million   1 2 3 4 5 
citi   1 2 3 4 5 
mischief   1 2 3 5 
powerless   1 2 3 4 
violent   1 2 3 4 5 
noor   1 2 3 
seewhi   1 2 3 
charg   1 2 3 4 5 
ascertain   1 2 3 4 5 
telegraph   1 2 3 4 5 
nearest   1 2 3 4 5 
telegraphoff   1 2 
postmast   1 2 3 
deliv   1 2 3 5 
absent   1 2 3 4 
caretak   1 2 3 5 
mighti   1 2 3 4 5 
fond   1 2 3 4 5 
provi   1 2 
suspici   1 2 3 4 5 
legaci   1 2 3 
thousand   1 2 3 4 5 
insignif   1 2 
individu   1 2 3 4 5 
residu   1 2 3 5 
seven   1 2 3 4 5 
secur   1 2 3 4 5 
total   1 2 3 5 
stake   1 2 3 5 
herey   1 2 3 
unplea   1 2 
hypothesiswho   1 2 3 
unmarri   1 2 3 5 
desmond   1 2 3 
distant   1 2 3 4 5 
cousin   1 2 3 
westmoreland   1 2 3 
vener   1 2 3 
saintli   1 2 3 4 
accept   1 2 3 5 
settlement   1 2 3 4 
entail   1 2 3 
titl   1 2 3 4 5 
glori   1 2 3 5 
properti   1 2 3 4 5 
quit   1 2 3 4 5 
delay   1 2 3 4 5 
trusti   1 2 3 
crisi   1 2 3 4 5 
endeavour   1 2 3 4 5 
exten   1 2 
imposs   1 2 3 4 5 
indefinit   1 2 3 5 
besmirch   1 2 3 
blackmail   1 2 3 5 
disastr   1 2 3 
scandal   1 2 3 5 
undertak   1 2 3 4 
tight   1 2 3 
proposit   1 2 3 4 5 
complet   1 2 3 4 5 
seiz   1 2 3 4 5 
wrung   1 2 3 4 
heartili   1 2 3 4 
real   1 2 3 4 5 
forget   1 2 3 4 5 
adventur   1 2 3 4 5 
fascin   1 2 3 5 
compliment   1 2 3 4 5 
hail   1 2 3 4 
employ   1 2 3 4 5 
saturday   1 2 3 5 
1030   1 2 3 
paddington   1 2 3 
triumph   1 2 3 5 
dive   1 2 3 5 
cabinet   1 2 3 5 
difficulti   1 2 3 4 5 
everi   1 2 3 4 5 
item   1 2 3 
appar   1 2 3 4 5 
purposeless   1 2 3 
seri   1 2 3 4 5 
succeed   1 2 3 4 5 
rapidli   1 2 3 4 5 
asid   1 2 3 4 5 
inexpl   1 2 
limit   1 2 3 4 5 
includ   1 2 3 4 5 
receipt   1 2 3 5 
blackbeard   1 2 3 
loss   1 2 3 4 5 
silenc   1 2 3 4 5 
drove   1 2 3 4 5 
frame   1 2 3 5 
disconnect   1 2 3 
afternoon   1 2 3 4 5 
dinner   1 2 3 4 5 
sorri   1 2 3 4 5 
sheet   1 2 3 4 5 
scent   1 2 3 4 5 
offici   1 2 3 4 5 
registri   1 2 3 
bell   1 2 3 4 5 
prove   1 2 3 4 5 
satisfactori   1 2 3 4 5 
roughlook   1 2 3 
gent   1 2 3 
complaint   1 2 3 5 
sovereign   1 2 3 
mistak   1 2 3 4 5 
grin   1 2 3 4 5 
clayton   1 2 3 
turpey   1 2 3 
borough   1 2 3 
shipley   1 2 3 
fare   1 2 3 4 
embarrass   1 2 3 4 5 
alreadi   1 2 3 5 
tri   1 2 3 4 5 
hide   1 2 3 5 
swift   1 2 3 4 
imprud   1 2 3 
aback   1 2 3 5 
repli   1 2 3 4 5 
hearti   1 2 3 4 5 
watsonan   1 2 3 
undeni   1 2 3 4 5 
foil   1 2 3 4 
suppl   1 2 3 
prettili   1 2 3 
trafalgar   1 2 3 
squar   1 2 3 4 5 
offer   1 2 3 4 5 
guinea   1 2 3 
rank   1 2 3 4 
pull   1 2 3 4 5 
dare   1 2 3 4 5 
threequart   1 2 3 5 
threw   1 2 3 4 5 
trap   1 2 3 4 5 
whip   1 2 3 4 5 
paid   1 2 3 4 5 
wasnt   1 2 3 4 5 
altogeth   1 2 3 4 5 
easi   1 2 3 4 5 
describ   1 2 3 4 5 
height   1 2 3 4 
shorter   1 2 3 5 
toff   1 2 3 
pale   1 2 3 4 5 
halfsovereign   1 2 3 4 
chuckl   1 2 3 4 5 
rueful   1 2 3 
snap   1 2 3 5 
cun   1 2 3 4 5 
rascal   1 2 3 4 5 
conjectur   1 2 3 4 5 
audaci   1 2 3 5 
foeman   1 2 3 
steel   1 2 3 4 5 
checkmat   1 2 3 
im   1 2 3 4 5 
ugli   1 2 3 5 
vi   1 2 3 4 
arrang   1 2 3 4 5 
injunct   1 2 3 4 
bia   1 2 3 
suspicion   1 2 3 4 5 
simpli   1 2 3 4 5 
fullest   1 2 3 
manner   1 2 3 4 5 
theoriz   1 2 3 4 
anyth   1 2 3 4 5 
indirect   1 2 3 
relat   1 2 3 5 
neg   1 2 3 4 
disposit   1 2 3 4 5 
persecut   1 2 3 4 5 
ari   1 2 
elimin   1 2 3 5 
calcul   1 2 3 4 5 
surround   1 2 3 4 5 
rid   1 2 3 4 5 
greater   1 2 3 4 5 
injust   1 2 
guilti   1 2 3 4 5 
preserv   1 2 3 4 5 
list   1 2 3 4 5 
attract   1 2 3 4 5 
factor   1 2 3 
folk   1 2 3 4 5 
studi   1 2 3 4 5 
revolv   1 2 3 4 5 
relax   1 2 3 4 5 
precaut   1 2 3 4 5 
firstclass   1 2 3 4 5 
carriag   1 2 3 4 5 
platform   1 2 3 4 
sharp   1 2 3 4 5 
pure   1 2 3 4 5 
amu   1 2 
colleg   1 2 3 4 5 
surgeon   1 2 3 4 5 
park   1 2 3 4 5 
misfortun   1 2 3 4 
befal   1 2 3 
goodbi   1 2 
glide   1 2 3 
phrase   1 2 3 5 
queer   1 2 3 4 5 
auster   1 2 3 5 
motionless   1 2 3 4 
ruddi   1 2 3 4 
brick   1 2 3 4 5 
granit   1 2 3 5 
cow   1 2 3 4 5 
graze   1 2 3 4 
wellhedg   1 2 3 
field   1 2 3 4 5 
lush   1 2 3 
luxuri   1 2 3 5 
veget   1 2 3 4 
richer   1 2 3 4 5 
damper   1 2 3 
climat   1 2 3 
